"","stdrYm","cntrbtrSeccd","cntrCo","cntrbtrCo"
"31871","201602","01","1","1"
"31872","201602","01","14","1"
"31873","201602","01","2","1"
"31874","201602","01","1","1"
"31875","201602","01","13","1"
"31876","201602","01","2","1"
"31877","201602","01","10","1"
"31878","201602","01","18","1"
"31879","201602","01","2","1"
"31880","201602","01","1","1"
"31881","201602","01","15","1"
"31882","201602","01","12","1"
"31883","201602","01","6","1"
"31884","201602","01","15","1"
"31885","201602","01","18","1"
"31886","201602","01","8","1"
"31887","201602","01","1","1"
"31888","201602","01","2","1"
"31889","201602","01","15","1"
"31890","201602","01","18","1"
"31891","201602","01","14","1"
"31892","201602","03","20","1"
"31893","201602","03","25","1"
"31894","201602","02","3","1"
"31895","201602","02","1","1"
"31896","201602","01","6","1"
"31897","201602","01","1","1"
"31898","201602","01","5","1"
"31899","201602","01","2","1"
"31900","201602","01","1","1"
"31901","201602","03","1","1"
"31902","201602","03","3","3"
"31903","201602","03","5","1"
"31904","201602","03","55","5"
"31905","201602","03","6","1"
"31906","201602","02","1","1"
"31907","201602","01","1","1"
"31908","201602","01","1","1"
"31909","201602","01","1","1"
"31910","201602","03","1","1"
"31911","201602","02","1","1"
"31912","201602","01","1","1"
"31913","201602","01","4","1"
"31914","201602","01","1","1"
"31915","201602","01","1","1"
"31916","201602","01","5","1"
"31917","201602","01","1","1"
"31918","201602","02","2","1"
"31919","201602","02","3","1"
"31920","201602","02","1","1"
"31921","201602","02","3","1"
"31922","201602","02","1","1"
"31923","201602","02","2","1"
"31924","201602","02","1","1"
"31925","201602","02","9","1"
"31926","201602","02","4","1"
"31927","201602","02","1","1"
"31928","201602","01","3","1"
"31929","201602","01","10","1"
"31930","201602","01","1","1"
"31931","201602","01","2","1"
"31932","201602","01","4","1"
"31933","201602","01","3","1"
"31934","201602","01","1","1"
"31935","201602","01","2","1"
"31936","201602","01","1","1"
"31937","201602","01","2","1"
"31938","201602","01","1","1"
"31939","201602","01","3","1"
"31940","201602","01","1","1"
"31941","201602","01","1","1"
"31942","201602","01","2","1"
"31943","201602","01","1","1"
"31944","201602","01","2","1"
"31945","201602","03","4","1"
"31946","201602","01","1","1"
"31947","201602","01","11","1"
"31948","201602","01","5","1"
"31949","201602","01","2","1"
"31950","201602","01","1","1"
"31951","201602","03","1","1"
"31952","201602","03","1","1"
"31953","201602","03","1","1"
"31954","201602","01","1","1"
"31955","201602","01","5","1"
"31956","201602","01","4","1"
"31957","201602","01","2","1"
"31958","201602","01","2","1"
"31959","201602","01","1","1"
"31960","201602","02","1","1"
"31961","201602","01","11","1"
"31962","201602","03","1","1"
"31963","201602","03","12","1"
"31964","201602","02","1","1"
"31965","201602","02","1","1"
"31966","201602","02","2","1"
"31967","201602","01","1","1"
"31968","201602","01","18","1"
"31969","201602","01","2","1"
"31970","201602","01","1","1"
"31971","201602","01","4","1"
"31972","201602","01","16","1"
"31973","201602","01","3","1"
"31974","201602","01","3","1"
"31975","201602","01","2","1"
"31976","201602","01","11","1"
"31977","201602","01","18","1"
"31978","201602","01","12","1"
"31979","201602","03","11","1"
"31980","201602","02","25","1"
"31981","201602","02","14","1"
"31982","201602","02","19","1"
"31983","201602","02","25","1"
"31984","201602","02","19","1"
"31985","201602","02","14","1"
"31986","201602","02","5","1"
"31987","201602","02","8","1"
"31988","201602","02","1","1"
"31989","201602","02","8","1"
"31990","201602","02","17","1"
"31991","201602","02","5","1"
"31992","201602","02","21","1"
"31993","201602","02","17","1"
"31994","201602","02","17","1"
"31995","201602","01","22","1"
"31996","201602","01","17","1"
"31997","201602","01","14","1"
"31998","201602","01","18","1"
"31999","201602","01","15","1"
"32000","201602","01","26","1"
"32001","201602","01","14","1"
"32002","201602","01","18","1"
"32003","201602","01","10","1"
"32004","201602","01","4","1"
"32005","201602","01","17","1"
"32006","201602","01","8","1"
"32007","201602","01","3","1"
"32008","201602","01","4","1"
"32009","201602","01","28","1"
"32010","201602","01","2","1"
"32011","201602","01","17","1"
"32012","201602","01","1","1"
"32013","201602","01","18","1"
"32014","201602","01","66","1"
"32015","201602","01","8","1"
"32016","201602","03","3","1"
"32017","201602","02","1","1"
"32018","201602","01","17","1"
"32019","201602","03","15","1"
"32020","201602","01","18","1"
"32021","201602","01","17","1"
"32022","201602","01","1","1"
"32023","201602","01","2","1"
"32024","201602","01","3","1"
"32025","201602","01","4","1"
"32026","201602","01","12","1"
"32027","201602","01","3","1"
"32028","201602","03","1","1"
"32029","201602","03","2","2"
"32030","201602","03","4","3"
"32031","201602","02","2","1"
"32032","201602","02","1","1"
"32033","201602","01","1","1"
"32034","201602","01","1","1"
"32035","201602","01","1","1"
"32036","201602","01","1","1"
"32037","201602","01","1","1"
"32038","201602","01","3","1"
"32039","201602","01","1","1"
"32040","201602","01","1","1"
"32041","201602","01","6","1"
"32042","201602","03","6","1"
"32043","201602","03","43","2"
"32044","201602","01","11","1"
"32045","201602","01","2","1"
"32046","201602","01","1","1"
"32047","201602","01","3","1"
"32048","201602","01","3","1"
"32049","201602","01","71","1"
"32050","201602","01","3","1"
"32051","201602","01","1","1"
"32052","201602","01","1","1"
"32053","201602","01","6","1"
"32054","201602","01","84","1"
"32055","201602","01","14","1"
"32056","201602","02","1","1"
"32057","201602","01","30","1"
"32058","201602","01","15","1"
"32059","201602","01","4","1"
"32060","201602","01","3","1"
"32061","201602","01","9","1"
"32062","201602","01","8","1"
"32063","201602","01","1","1"
"32064","201602","01","1","1"
"32065","201602","01","37","1"
"32066","201602","03","8","1"
"32067","201602","01","1","1"
"32068","201602","01","3","1"
"32069","201602","01","3","1"
"32070","201602","01","3","1"
"32071","201602","01","14","1"
"32072","201602","01","7","1"
"32073","201602","02","7","1"
"32074","201602","02","5","1"
"32075","201602","02","24","1"
"32076","201602","02","23","1"
"32077","201602","01","4","1"
"32078","201602","01","2","1"
"32079","201602","01","1","1"
"32080","201602","01","4","1"
"32081","201602","01","7","1"
"32082","201602","01","2","1"
"32083","201602","01","8","1"
"32084","201602","01","7","1"
"32085","201602","01","13","1"
"32086","201602","01","3","1"
"32087","201602","01","7","1"
"32088","201602","01","3","1"
"32089","201602","01","3","1"
"32090","201602","01","5","1"
"32091","201602","01","2","1"
"32092","201602","01","14","1"
"32093","201602","01","1","1"
"32094","201602","02","14","1"
"32095","201602","01","1","1"
"32096","201602","01","3","1"
"32097","201602","01","2","1"
"32098","201602","01","10","1"
"32099","201602","01","1","1"
"32100","201602","01","19","1"
"32101","201602","01","6","1"
"32102","201602","01","6","1"
"32103","201602","01","12","1"
"32104","201602","01","13","1"
"32105","201602","01","10","1"
"32106","201602","01","9","1"
"32107","201602","01","8","1"
"32108","201602","01","18","1"
"32109","201602","01","7","1"
"32110","201602","01","7","1"
"32111","201602","01","16","1"
"32112","201602","01","16","1"
"32113","201602","01","15","1"
"32114","201602","01","6","1"
"32115","201602","01","6","1"
"32116","201602","01","6","1"
"32117","201602","01","2","1"
"32118","201602","03","14","2"
"32119","201602","03","7","7"
"32120","201602","03","2","1"
"32121","201602","03","1","1"
"32122","201602","02","12","1"
"32123","201602","02","2","1"
"32124","201602","02","11","1"
"32125","201602","01","1","1"
"32126","201602","01","3","1"
"32127","201602","01","2","1"
"32128","201602","01","1","1"
"32129","201602","01","16","1"
"32130","201602","01","1","1"
"32131","201602","01","7","1"
"32132","201602","01","11","1"
"32133","201602","01","4","1"
"32134","201602","01","1","1"
"32135","201602","01","2","1"
"32136","201602","01","3","1"
"32137","201602","01","2","1"
"32138","201602","01","1","1"
"32139","201602","01","15","1"
"32140","201602","01","11","1"
"32141","201602","01","8","1"
"32142","201602","01","1","1"
"32143","201602","01","1","1"
"32144","201602","01","7","1"
"32145","201602","02","9","1"
"32146","201602","02","14","1"
"32147","201602","02","13","1"
"32148","201602","02","1","1"
"32149","201602","02","8","1"
"32150","201602","02","5","1"
"32151","201602","01","11","1"
"32152","201602","01","1","1"
"32153","201602","01","4","1"
"32154","201602","01","5","1"
"32155","201602","01","2","1"
"32156","201602","01","2","1"
"32157","201602","02","5","1"
"32158","201602","01","5","1"
"32159","201602","01","13","1"
"32160","201602","01","1","1"
"32161","201602","01","8","1"
"32162","201602","01","18","1"
"32163","201602","02","4","1"
"32164","201602","02","1","1"
"32165","201602","02","2","1"
"32166","201602","02","1","1"
"32167","201602","02","4","1"
"32168","201602","02","16","1"
"32169","201602","02","2","1"
"32170","201602","02","3","1"
"32171","201602","02","4","1"
"32172","201602","02","26","1"
"32173","201602","02","6","1"
"32174","201602","02","7","1"
"32175","201602","02","21","1"
"32176","201602","02","7","1"
"32177","201602","02","10","1"
"32178","201602","02","21","1"
"32179","201602","02","24","1"
"32180","201602","02","11","1"
"32181","201602","02","2","1"
"32182","201602","02","1","1"
"32183","201602","01","1","1"
"32184","201602","01","2","1"
"32185","201602","01","2","1"
"32186","201602","01","1","1"
"32187","201602","01","1","1"
"32188","201602","01","2","1"
"32189","201602","01","15","1"
"32190","201602","01","24","1"
"32191","201602","01","4","1"
"32192","201602","01","3","1"
"32193","201602","01","12","1"
"32194","201602","01","1","1"
"32195","201602","01","2","1"
"32196","201602","01","6","1"
"32197","201602","01","1","1"
"32198","201602","02","24","1"
"32199","201602","01","1","1"
"32200","201602","01","1","1"
"32201","201602","01","4","1"
"32202","201602","01","1","1"
"32203","201602","01","1","1"
"32204","201602","01","21","1"
"32205","201602","01","1","1"
"32206","201602","01","5","1"
"32207","201602","01","18","1"
"32208","201602","01","7","1"
"32209","201602","01","4","1"
"32210","201602","01","9","1"
"32211","201602","01","11","1"
"32212","201602","01","11","1"
"32213","201602","01","3","1"
"32214","201602","01","18","1"
"32215","201602","01","3","1"
"32216","201602","01","17","1"
"32217","201602","01","1","1"
"32218","201602","01","14","1"
"32219","201602","01","3","1"
"32220","201602","03","26","3"
"32221","201602","03","1","1"
"32222","201602","01","3","1"
"32223","201602","01","16","1"
"32224","201602","01","4","1"
"32225","201602","01","1","1"
"32226","201602","01","6","1"
"32227","201602","01","14","1"
"32228","201602","01","9","1"
"32229","201602","01","3","1"
"32230","201602","01","3","1"
"32231","201602","01","12","1"
"32232","201602","01","3","1"
"32233","201602","01","1","1"
"32234","201602","01","12","1"
"32235","201602","01","12","1"
"32236","201602","01","1","1"
"32237","201602","01","13","1"
"32238","201602","01","2","1"
"32239","201602","01","12","1"
"32240","201602","01","1","1"
"32241","201602","01","3","1"
"32242","201602","01","3","1"
"32243","201602","01","3","1"
"32244","201602","01","1","1"
"32245","201602","03","1","1"
"32246","201602","03","2","1"
"32247","201602","01","1","1"
"32248","201602","02","1","1"
"32249","201602","02","1","1"
"32250","201602","01","2","1"
"32251","201602","01","7","1"
"32252","201602","01","19","1"
"32253","201602","01","18","1"
"32254","201602","01","17","1"
"32255","201602","01","2","1"
"32256","201602","03","4","1"
"32257","201602","03","6","1"
"32258","201602","01","3","1"
"32259","201602","01","1","1"
"32260","201602","01","1","1"
"32261","201602","01","1","1"
"32262","201602","01","1","1"
"32263","201602","01","42","1"
"32264","201602","01","1","1"
"32265","201602","01","1","1"
"32266","201602","01","1","1"
"32267","201602","01","1","1"
"32268","201602","01","1","1"
"32269","201602","01","11","1"
"32270","201602","01","65","1"
"32271","201602","01","1","1"
"32272","201602","01","29","1"
"32273","201602","01","16","1"
"32274","201602","01","7","1"
"32275","201602","01","22","1"
"32276","201602","01","12","1"
"32277","201602","02","1","1"
"32278","201602","02","1","1"
"32279","201602","02","29","1"
"32280","201602","02","6","1"
"32281","201602","02","10","1"
"32282","201602","02","6","1"
"32283","201602","02","1","1"
"32284","201602","02","10","1"
"32285","201602","02","4","1"
"32286","201602","02","2","1"
"32287","201602","02","7","1"
"32288","201602","02","4","1"
"32289","201602","02","18","1"
"32290","201602","02","8","1"
"32291","201602","02","25","1"
"32292","201602","01","1","1"
"32293","201602","01","27","1"
"32294","201602","01","29","1"
"32295","201602","01","29","1"
"32296","201602","01","28","1"
"32297","201602","01","20","1"
"32298","201602","01","17","1"
"32299","201602","01","12","1"
"32300","201602","01","3","1"
"32301","201602","01","2","1"
"32302","201602","01","16","1"
"32303","201602","01","18","1"
"32304","201602","01","41","1"
"32305","201602","01","19","1"
"32306","201602","01","2","1"
"32307","201602","01","12","1"
"32308","201602","01","11","1"
"32309","201602","01","15","1"
"32310","201602","01","12","1"
"32311","201602","01","14","1"
"32312","201602","01","18","1"
"32313","201602","01","6","1"
"32314","201602","01","13","1"
"32315","201602","01","1","1"
"32316","201602","01","12","1"
"32317","201602","03","8","1"
"32318","201602","02","6","1"
"32319","201602","02","4","1"
"32320","201602","02","1","1"
"32321","201602","02","3","1"
"32322","201602","01","4","1"
"32323","201602","01","4","1"
"32324","201602","01","3","1"
"32325","201602","01","4","1"
"32326","201602","03","1","1"
"32327","201602","03","1","1"
"32328","201602","03","5","5"
"32329","201602","02","2","1"
"32330","201602","01","1","1"
"32331","201602","01","30","1"
"32332","201602","01","8","1"
"32333","201602","01","1","1"
"32334","201602","01","19","1"
"32335","201602","01","1","1"
"32336","201602","01","25","1"
"32337","201602","01","17","1"
"32338","201602","01","10","1"
"32339","201602","01","3","1"
"32340","201602","01","2","1"
"32341","201602","01","1","1"
"32342","201602","01","14","1"
"32343","201602","01","1","1"
"32344","201602","01","1","1"
"32345","201602","01","1","1"
"32346","201602","01","1","1"
"32347","201602","01","6","1"
"32348","201602","03","1","1"
"32349","201602","01","7","1"
"32350","201602","01","4","1"
"32351","201602","03","2","2"
"32352","201602","03","1","1"
"32353","201602","02","1","1"
"32354","201602","02","1","1"
"32355","201602","01","1","1"
"32356","201602","01","1","1"
"32357","201602","01","11","1"
"32358","201602","01","15","1"
"32359","201602","01","7","1"
"32360","201602","01","1","1"
"32361","201602","01","1","1"
"32362","201602","01","1","1"
"32363","201602","01","1","1"
"32364","201602","01","4","1"
"32365","201602","03","1","1"
"32366","201602","03","5","1"
"32367","201602","03","12","2"
"32368","201602","03","2","1"
"32369","201602","02","6","1"
"32370","201602","02","14","1"
"32371","201602","02","1","1"
"32372","201602","02","12","1"
"32373","201602","02","2","1"
"32374","201602","01","1","1"
"32375","201602","01","3","1"
"32376","201602","01","6","1"
"32377","201602","01","1","1"
"32378","201602","01","1","1"
"32379","201602","01","1","1"
"32380","201602","01","5","1"
"32381","201602","01","6","1"
"32382","201602","01","23","1"
"32383","201602","01","8","1"
"32384","201602","01","6","1"
"32385","201602","01","2","1"
"32386","201602","01","2","1"
"32387","201602","01","1","1"
"32388","201602","03","29","1"
"32389","201602","03","1","1"
"32390","201602","01","18","1"
"32391","201602","01","1","1"
"32392","201602","01","1","1"
"32393","201602","01","1","1"
"32394","201602","01","1","1"
"32395","201602","01","5","1"
"32396","201602","01","4","1"
"32397","201602","01","6","1"
"32398","201602","01","3","1"
"32399","201602","03","2","2"
"32400","201602","03","1","1"
"32401","201602","03","3","1"
"32402","201602","02","1","1"
"32403","201602","02","1","1"
"32404","201602","01","1","1"
"32405","201602","01","3","1"
"32406","201602","01","3","1"
"32407","201602","01","1","1"
"32408","201602","01","1","1"
"32409","201602","01","2","1"
"32410","201602","01","16","1"
"32411","201602","01","1","1"
"32412","201602","02","1","1"
"32413","201602","02","3","1"
"32414","201602","01","11","1"
"32415","201602","01","1","1"
"32416","201602","01","1","1"
"32417","201602","01","7","1"
"32418","201602","03","2","1"
"32419","201602","03","18","1"
"32420","201602","02","1","1"
"32421","201602","02","10","1"
"32422","201602","02","9","1"
"32423","201602","02","15","1"
"32424","201602","02","4","1"
"32425","201602","02","9","1"
"32426","201602","02","4","1"
"32427","201602","02","7","1"
"32428","201602","02","10","1"
"32429","201602","02","2","1"
"32430","201602","02","13","1"
"32431","201602","02","6","1"
"32432","201602","02","8","1"
"32433","201602","02","10","1"
"32434","201602","02","3","1"
"32435","201602","02","6","1"
"32436","201602","02","1","1"
"32437","201602","02","3","1"
"32438","201602","02","2","1"
"32439","201602","02","5","1"
"32440","201602","02","6","1"
"32441","201602","02","6","1"
"32442","201602","02","14","1"
"32443","201602","02","2","1"
"32444","201602","02","7","1"
"32445","201602","02","15","1"
"32446","201602","02","15","1"
"32447","201602","02","1","1"
"32448","201602","02","6","1"
"32449","201602","02","6","1"
"32450","201602","02","6","1"
"32451","201602","02","3","1"
"32452","201602","02","8","1"
"32453","201602","02","5","1"
"32454","201602","02","6","1"
"32455","201602","02","2","1"
"32456","201602","02","1","1"
"32457","201602","01","1","1"
"32458","201602","01","1","1"
"32459","201602","01","1","1"
"32460","201602","01","3","1"
"32461","201602","01","1","1"
"32462","201602","01","16","1"
"32463","201602","01","10","1"
"32464","201602","01","4","1"
"32465","201602","01","13","1"
"32466","201602","01","3","1"
"32467","201602","01","3","1"
"32468","201602","01","1","1"
"32469","201602","01","1","1"
"32470","201602","01","1","1"
"32471","201602","01","21","1"
"32472","201602","03","153","2"
"32473","201602","01","12","1"
"32474","201602","01","107","1"
"32475","201602","01","34","1"
"32476","201602","01","4","1"
"32477","201602","01","7","1"
"32478","201602","01","17","1"
"32479","201602","03","4","1"
"32480","201602","02","2","1"
"32481","201602","02","1","1"
"32482","201602","02","18","1"
"32483","201602","02","1","1"
"32484","201602","02","18","1"
"32485","201602","02","18","1"
"32486","201602","02","9","1"
"32487","201602","02","2","1"
"32488","201602","02","18","1"
"32489","201602","01","11","1"
"32490","201602","01","7","1"
"32491","201602","01","11","1"
"32492","201602","01","1","1"
"32493","201602","01","2","1"
"32494","201602","01","18","1"
"32495","201602","01","18","1"
"32496","201602","01","8","1"
"32497","201602","01","18","1"
"32498","201602","01","18","1"
"32499","201602","01","7","1"
"32500","201602","01","1","1"
"32501","201602","01","1","1"
"32502","201602","01","3","1"
"32503","201602","01","18","1"
"32504","201602","01","19","1"
"32505","201602","01","18","1"
"32506","201602","01","18","1"
"32507","201602","01","1","1"
"32508","201602","01","1","1"
"32509","201602","01","14","1"
"32510","201602","01","16","1"
"32511","201602","01","16","1"
"32512","201602","01","9","1"
"32513","201602","01","5","1"
"32514","201602","01","17","1"
"32515","201602","01","1","1"
"32516","201602","01","8","1"
"32517","201602","01","5","1"
"32518","201602","01","2","1"
"32519","201602","02","1","1"
"32520","201602","01","1","1"
"32521","201602","02","1","1"
"32522","201602","02","2","1"
"32523","201602","02","1","1"
"32524","201602","02","3","1"
"32525","201602","02","3","1"
"32526","201602","01","1","1"
"32527","201602","01","8","1"
"32528","201602","01","6","1"
"32529","201602","01","16","1"
"32530","201602","01","17","1"
"32531","201602","01","1","1"
"32532","201602","01","8","1"
"32533","201602","01","17","1"
"32534","201602","01","1","1"
"32535","201602","01","5","1"
"32536","201602","01","15","1"
"32537","201602","01","2","1"
"32538","201602","01","5","1"
"32539","201602","01","1","1"
"32540","201602","01","1","1"
"32541","201602","01","2","1"
"32542","201602","03","1","1"
"32543","201602","03","2","2"
"32544","201602","01","16","1"
"32545","201602","01","23","1"
"32546","201602","01","1","1"
"32547","201602","03","9","1"
"32548","201602","02","1","1"
"32549","201602","02","1","1"
"32550","201602","01","10","1"
"32551","201602","01","1","1"
"32552","201602","01","6","1"
"32553","201602","01","3","1"
"32554","201602","01","5","1"
"32555","201602","01","2","1"
"32556","201602","01","152","1"
"32557","201602","01","12","1"
"32558","201602","02","15","1"
"32559","201602","02","11","1"
"32560","201602","02","9","1"
"32561","201602","02","9","1"
"32562","201602","02","10","1"
"32563","201602","02","18","1"
"32564","201602","02","7","1"
"32565","201602","02","7","1"
"32566","201602","02","10","1"
"32567","201602","02","2","1"
"32568","201602","02","9","1"
"32569","201602","01","18","1"
"32570","201602","01","18","1"
"32571","201602","01","17","1"
"32572","201602","01","19","1"
"32573","201602","01","5","1"
"32574","201602","01","12","1"
"32575","201602","01","1","1"
"32576","201602","01","13","1"
"32577","201602","01","17","1"
"32578","201602","01","20","1"
"32579","201602","01","2","1"
"32580","201602","01","6","1"
"32581","201602","01","4","1"
"32582","201602","03","2","1"
"32583","201602","02","8","1"
"32584","201602","02","6","1"
"32585","201602","02","21","1"
"32586","201602","02","7","1"
"32587","201602","02","1","1"
"32588","201602","02","16","1"
"32589","201602","02","10","1"
"32590","201602","02","4","1"
"32591","201602","02","18","1"
"32592","201602","02","12","1"
"32593","201602","02","11","1"
"32594","201602","01","3","1"
"32595","201602","01","3","1"
"32596","201602","01","2","1"
"32597","201602","01","1","1"
"32598","201602","01","18","1"
"32599","201602","01","17","1"
"32600","201602","01","17","1"
"32601","201602","01","1","1"
"32602","201602","01","3","1"
"32603","201602","01","1","1"
"32604","201602","01","72","1"
"32605","201602","01","1","1"
"32606","201602","01","7","1"
"32607","201602","01","7","1"
"32608","201602","01","14","1"
"32609","201602","01","12","1"
"32610","201602","01","2","1"
"32611","201602","02","2","1"
"32612","201602","02","11","1"
"32613","201602","02","1","1"
"32614","201602","02","6","1"
"32615","201602","02","8","1"
"32616","201602","01","3","1"
"32617","201602","01","16","1"
"32618","201602","01","2","1"
"32619","201602","01","3","1"
"32620","201602","03","4","1"
"32621","201602","02","4","1"
"32622","201602","01","7","1"
"32623","201602","01","2","1"
"32624","201602","01","1","1"
"32625","201602","01","4","1"
"32626","201602","01","2","1"
"32627","201602","01","5","1"
"32628","201602","01","1","1"
"32629","201602","01","1","1"
"32630","201602","01","1","1"
"32631","201602","01","2","1"
"32632","201602","01","6","1"
"32633","201602","01","1","1"
"32634","201602","01","6","1"
"32635","201602","01","5","1"
"32636","201602","01","14","1"
"32637","201602","01","12","1"
"32638","201602","01","1","1"
"32639","201602","01","17","1"
"32640","201602","01","2","1"
"32641","201602","01","1","1"
"32642","201602","01","1","1"
"32643","201602","01","9","1"
"32644","201602","01","12","1"
"32645","201602","01","1","1"
"32646","201602","01","15","1"
"32647","201602","01","1","1"
"32648","201602","01","2","1"
"32649","201602","01","11","1"
"32650","201602","01","8","1"
"32651","201602","01","16","1"
"32652","201602","01","6","1"
"32653","201602","01","19","1"
"32654","201602","01","11","1"
"32655","201602","01","2","1"
"32656","201602","01","10","1"
"32657","201602","03","14","1"
"32658","201602","03","1","1"
"32659","201602","01","4","1"
"32660","201602","02","2","1"
"32661","201602","01","7","1"
"32662","201602","01","6","1"
"32663","201602","01","4","1"
"32664","201602","01","8","1"
"32665","201602","01","1","1"
"32666","201602","01","4","1"
"32667","201602","01","6","1"
"32668","201602","01","4","1"
"32669","201602","01","31","1"
"32670","201602","01","1","1"
"32671","201602","01","1","1"
"32672","201602","01","4","1"
"32673","201602","01","1","1"
"32674","201602","01","5","1"
"32675","201602","01","2","1"
"32676","201602","01","2","1"
"32677","201602","01","7","1"
"32678","201602","01","2","1"
"32679","201602","01","17","1"
"32680","201602","01","16","1"
"32681","201602","01","17","1"
"32682","201602","01","18","1"
"32683","201602","01","10","1"
"32684","201602","01","7","1"
"32685","201602","01","5","1"
"32686","201602","01","2","1"
"32687","201602","01","6","1"
"32688","201602","01","13","1"
"32689","201602","01","6","1"
"32690","201602","03","14","1"
"32691","201602","02","14","1"
"32692","201602","02","11","1"
"32693","201602","01","11","1"
"32694","201602","01","8","1"
"32695","201602","03","1","1"
"32696","201602","02","4","1"
"32697","201602","01","1","1"
"32698","201602","01","1","1"
"32699","201602","01","3","1"
"32700","201602","01","1","1"
"32701","201602","01","2","1"
"32702","201602","01","1","1"
"32703","201602","01","24","1"
"32704","201602","01","18","1"
"32705","201602","01","17","1"
"32706","201602","01","25","1"
"32707","201602","01","21","1"
"32708","201602","01","18","1"
"32709","201602","01","3","1"
"32710","201602","01","16","1"
"32711","201602","01","11","1"
"32712","201602","03","1","1"
"32713","201602","02","16","1"
"32714","201602","01","13","1"
"32715","201602","01","18","1"
"32716","201602","01","12","1"
"32717","201602","01","8","1"
"32718","201602","01","10","1"
"32719","201602","01","16","1"
"32720","201602","01","7","1"
"32721","201602","01","11","1"
"32722","201602","01","15","1"
"32723","201602","03","1","1"
"32724","201602","03","5","1"
"32725","201602","03","34","3"
"32726","201602","02","4","1"
"32727","201602","02","3","1"
"32728","201602","02","3","1"
"32729","201602","02","3","1"
"32730","201602","02","17","1"
"32731","201602","02","17","1"
"32732","201602","02","17","1"
"32733","201602","02","3","1"
"32734","201602","02","1","1"
"32735","201602","02","1","1"
"32736","201602","02","3","1"
"32737","201602","01","3","1"
"32738","201602","01","10","1"
"32739","201602","01","16","1"
"32740","201602","01","15","1"
"32741","201602","01","5","1"
"32742","201602","01","5","1"
"32743","201602","01","1","1"
"32744","201602","01","8","1"
"32745","201602","01","1","1"
"32746","201602","01","1","1"
"32747","201602","01","2","1"
"32748","201602","03","1","1"
"32749","201602","02","1","1"
"32750","201602","01","16","1"
"32751","201602","02","9","1"
"32752","201602","02","12","1"
"32753","201602","02","17","1"
"32754","201602","02","18","1"
"32755","201602","02","2","1"
"32756","201602","02","11","1"
"32757","201602","01","8","1"
"32758","201602","01","1","1"
"32759","201602","01","1","1"
"32760","201602","01","20","1"
"32761","201602","01","10","1"
"32762","201602","01","1","1"
"32763","201602","01","7","1"
"32764","201602","01","18","1"
"32765","201602","01","7","1"
"32766","201602","01","15","1"
"32767","201602","01","18","1"
"32768","201602","01","1","1"
"32769","201602","01","4","1"
"32770","201602","01","7","1"
"32771","201602","01","1","1"
"32772","201602","01","3","1"
"32773","201602","01","2","1"
"32774","201602","01","1","1"
"32775","201602","01","1","1"
"32776","201602","01","1","1"
"32777","201602","01","2","1"
"32778","201602","01","2","1"
"32779","201602","01","1","1"
"32780","201602","01","1","1"
"32781","201602","02","8","1"
"32782","201602","02","2","1"
"32783","201602","02","3","1"
"32784","201602","02","3","1"
"32785","201602","02","3","1"
"32786","201602","02","2","1"
"32787","201602","02","5","1"
"32788","201602","02","4","1"
"32789","201602","01","1","1"
"32790","201602","01","25","1"
"32791","201602","01","11","1"
"32792","201602","01","24","1"
"32793","201602","01","12","1"
"32794","201602","01","23","1"
"32795","201602","01","26","1"
"32796","201602","01","19","1"
"32797","201602","01","7","1"
"32798","201602","01","13","1"
"32799","201602","01","13","1"
"32800","201602","01","23","1"
"32801","201602","01","15","1"
"32802","201602","01","20","1"
"32803","201602","01","13","1"
"32804","201602","01","9","1"
"32805","201602","01","9","1"
"32806","201602","01","6","1"
"32807","201602","01","18","1"
"32808","201602","01","13","1"
"32809","201602","01","2","1"
"32810","201602","01","11","1"
"32811","201602","01","11","1"
"32812","201602","01","24","1"
"32813","201602","01","13","1"
"32814","201602","01","18","1"
"32815","201602","01","11","1"
"32816","201602","01","17","1"
"32817","201602","01","1","1"
"32818","201602","01","3","1"
"32819","201602","01","23","1"
"32820","201602","01","14","1"
"32821","201602","01","15","1"
"32822","201602","01","5","1"
"32823","201602","01","8","1"
"32824","201602","01","8","1"
"32825","201602","01","9","1"
"32826","201602","01","18","1"
"32827","201602","01","1","1"
"32828","201602","01","7","1"
"32829","201602","01","9","1"
"32830","201602","01","18","1"
"32831","201602","01","1","1"
"32832","201602","01","5","1"
"32833","201602","01","18","1"
"32834","201602","01","17","1"
"32835","201602","01","2","1"
"32836","201602","03","6","2"
"32837","201602","03","2","2"
"32838","201602","02","2","1"
"32839","201602","02","48","1"
"32840","201602","02","1","1"
"32841","201602","02","18","1"
"32842","201602","02","4","1"
"32843","201602","02","7","1"
"32844","201602","02","14","1"
"32845","201602","01","17","1"
"32846","201602","01","10","1"
"32847","201602","01","7","1"
"32848","201602","01","12","1"
"32849","201602","01","10","1"
"32850","201602","01","2","1"
"32851","201602","01","4","1"
"32852","201602","01","6","1"
"32853","201602","01","18","1"
"32854","201602","01","14","1"
"32855","201602","01","16","1"
"32856","201602","01","3","1"
"32857","201602","01","9","1"
"32858","201602","01","2","1"
"32859","201602","01","7","1"
"32860","201602","01","10","1"
"32861","201602","01","9","1"
"32862","201602","01","3","1"
"32863","201602","01","2","1"
"32864","201602","01","1","1"
"32865","201602","01","15","1"
"32866","201602","01","18","1"
"32867","201602","01","8","1"
